timestamp,open,high,low,close,tick_volume
2023-08-21 16:00:00,1.08985,1.09043,1.08753,1.09017,26173
2023-08-21 20:00:00,1.09015,1.09033,1.08928,1.0895299999999999,11822
2023-08-22 00:00:00,1.0895299999999999,1.09017,1.0889199999999999,1.09005,5785
2023-08-22 04:00:00,1.09005,1.09169,1.0898,1.0909200000000001,13928
2023-08-22 08:00:00,1.09093,1.09303,1.09046,1.09099,21231
2023-08-22 12:00:00,1.091,1.09125,1.08647,1.08661,22230
2023-08-22 16:00:00,1.08662,1.08712,1.08329,1.08495,26849
2023-08-22 20:00:00,1.08494,1.0855299999999999,1.08434,1.0844,12798
2023-08-23 00:00:00,1.0844,1.08535,1.0842,1.08473,4925
2023-08-23 04:00:00,1.08472,1.08608,1.08446,1.08606,14267
2023-08-23 08:00:00,1.08607,1.08714,1.08116,1.08189,23840
2023-08-23 12:00:00,1.0819,1.08205,1.08024,1.08042,22766
2023-08-23 16:00:00,1.08043,1.08682,1.08035,1.08629,28411
2023-08-23 20:00:00,1.08628,1.08701,1.08557,1.0862,13874
2023-08-24 00:00:00,1.0862,1.08754,1.0861,1.08697,7292
2023-08-24 04:00:00,1.08696,1.08712,1.08584,1.08698,13458
2023-08-24 08:00:00,1.08699,1.08766,1.08519,1.0862,21183
2023-08-24 12:00:00,1.0862,1.08636,1.08142,1.08207,22916
2023-08-24 16:00:00,1.08208,1.08488,1.08179,1.08213,27444
2023-08-24 20:00:00,1.08214,1.08241,1.08051,1.08098,16047
2023-08-25 00:00:00,1.08101,1.08159,1.07922,1.07947,7479
2023-08-25 04:00:00,1.07946,1.07952,1.07766,1.07827,12808
2023-08-25 08:00:00,1.07826,1.0792,1.0766,1.07865,20719
2023-08-25 12:00:00,1.07864,1.0817,1.07846,1.0812599999999999,19514
2023-08-25 16:00:00,1.0812599999999999,1.08417,1.07658,1.07964,32885
2023-08-25 20:00:00,1.07965,1.0812599999999999,1.07908,1.07943,14822
2023-08-28 00:00:00,1.07957,1.08048,1.07933,1.08024,8363
2023-08-28 04:00:00,1.08025,1.08114,1.08014,1.08077,12914
2023-08-28 08:00:00,1.08078,1.08208,1.07994,1.08007,14811
2023-08-28 12:00:00,1.08008,1.08221,1.08001,1.08103,16725
2023-08-28 16:00:00,1.08104,1.0814,1.07988,1.08077,23247
2023-08-28 20:00:00,1.08076,1.08201,1.0804,1.08184,12039
2023-08-29 00:00:00,1.08186,1.08317,1.08119,1.08238,6548
2023-08-29 04:00:00,1.08239,1.08385,1.08234,1.08244,11612
2023-08-29 08:00:00,1.08243,1.08297,1.08083,1.08102,18533
2023-08-29 12:00:00,1.08101,1.08163,1.07861,1.07923,21206
2023-08-29 16:00:00,1.07922,1.08642,1.0782,1.08627,31595
2023-08-29 20:00:00,1.08628,1.0892,1.0860400000000001,1.08795,16961
2023-08-30 00:00:00,1.08795,1.08851,1.08671,1.08699,7239
2023-08-30 04:00:00,1.08699,1.08723,1.0860400000000001,1.08608,13738
2023-08-30 08:00:00,1.08607,1.08767,1.0855,1.08674,21135
2023-08-30 12:00:00,1.08674,1.09257,1.08662,1.0921,23287
2023-08-30 16:00:00,1.0921,1.09454,1.09129,1.09259,28600
2023-08-30 20:00:00,1.0926,1.09328,1.09169,1.09225,12952
2023-08-31 00:00:00,1.09228,1.0934,1.09186,1.09332,6136
2023-08-31 04:00:00,1.09331,1.09395,1.09183,1.09188,10532
2023-08-31 08:00:00,1.09187,1.09244,1.08771,1.08777,19891
2023-08-31 12:00:00,1.08777,1.0885,1.08573,1.08742,24257
2023-08-31 16:00:00,1.08743,1.08746,1.08352,1.0838700000000001,27470
2023-08-31 20:00:00,1.08388,1.0854300000000001,1.08366,1.08427,12446
2023-09-01 00:00:00,1.08428,1.08453,1.0836,1.08378,6416
2023-09-01 04:00:00,1.08379,1.08541,1.08377,1.08466,10932
2023-09-01 08:00:00,1.08465,1.08597,1.08283,1.08486,18434
2023-09-01 12:00:00,1.08484,1.08817,1.08325,1.0864,21367
2023-09-01 16:00:00,1.08642,1.08811,1.078,1.07839,32503
2023-09-01 20:00:00,1.0784,1.07892,1.0771600000000001,1.07722,10438
2023-09-04 00:00:00,1.07752,1.07807,1.0771600000000001,1.07786,4962
2023-09-04 04:00:00,1.0778699999999999,1.07874,1.07747,1.07869,10635
2023-09-04 08:00:00,1.07871,1.08069,1.07835,1.07979,15428
2023-09-04 12:00:00,1.0798,1.08089,1.07924,1.07974,13614
2023-09-04 16:00:00,1.07975,1.08054,1.07833,1.07939,11014
2023-09-04 20:00:00,1.0794,1.07971,1.07929,1.07938,2154
2023-09-05 00:00:00,1.07931,1.0798,1.07886,1.07932,4088
2023-09-05 04:00:00,1.07933,1.07984,1.07809,1.07923,9956
2023-09-05 08:00:00,1.07924,1.07937,1.07419,1.07483,22358
2023-09-05 12:00:00,1.07483,1.07572,1.07164,1.07437,21523
2023-09-05 16:00:00,1.07441,1.07488,1.07064,1.07296,29492
2023-09-05 20:00:00,1.07297,1.07314,1.07191,1.07216,11459
2023-09-06 00:00:00,1.07217,1.07284,1.07152,1.0719400000000001,5434
2023-09-06 04:00:00,1.07195,1.07361,1.07132,1.0735999999999999,11922
2023-09-06 08:00:00,1.07361,1.07481,1.07234,1.07341,21200
2023-09-06 12:00:00,1.07342,1.07489,1.07247,1.07369,19318
2023-09-06 16:00:00,1.0737,1.07403,1.07024,1.07209,27904
2023-09-06 20:00:00,1.0721,1.07296,1.072,1.07265,10548
2023-09-07 00:00:00,1.07198,1.07276,1.07191,1.07222,4824
2023-09-07 04:00:00,1.07222,1.07319,1.0718,1.07192,9522
2023-09-07 08:00:00,1.07193,1.07256,1.07078,1.07103,20240
2023-09-07 12:00:00,1.07106,1.07179,1.06861,1.06934,20841
2023-09-07 16:00:00,1.06932,1.07099,1.06864,1.07041,24946
2023-09-07 20:00:00,1.07042,1.07096,1.06939,1.06959,10381
2023-09-08 00:00:00,1.06961,1.07152,1.06942,1.0714299999999999,5722
2023-09-08 04:00:00,1.07142,1.07231,1.07049,1.07135,10701
2023-09-08 08:00:00,1.07136,1.07281,1.07076,1.07118,18829
2023-09-08 12:00:00,1.07117,1.07135,1.06942,1.07025,20754
2023-09-08 16:00:00,1.07025,1.07436,1.06994,1.07046,24116
2023-09-08 20:00:00,1.07045,1.07108,1.0697,1.06986,11214
2023-09-11 00:00:00,1.07144,1.0721,1.07078,1.07134,7894
2023-09-11 04:00:00,1.0713300000000001,1.0737700000000001,1.07103,1.07354,13652
2023-09-11 08:00:00,1.07354,1.07414,1.07222,1.07285,19895
2023-09-11 12:00:00,1.07285,1.07344,1.07154,1.07275,18230
2023-09-11 16:00:00,1.07275,1.07593,1.07222,1.07512,22222
2023-09-11 20:00:00,1.07513,1.07524,1.07442,1.07498,10376
2023-09-12 00:00:00,1.0749900000000001,1.07531,1.07424,1.0744,4116
2023-09-12 04:00:00,1.07439,1.07688,1.07376,1.07392,10628
2023-09-12 08:00:00,1.07393,1.07409,1.0712,1.07145,16859
2023-09-12 12:00:00,1.07144,1.07261,1.07057,1.07074,17809
2023-09-12 16:00:00,1.0707200000000001,1.07376,1.07054,1.07233,19836
2023-09-12 20:00:00,1.07234,1.07648,1.07232,1.07533,11777
2023-09-13 00:00:00,1.07535,1.07642,1.07498,1.07594,4885
2023-09-13 04:00:00,1.07595,1.0765,1.07445,1.07524,9661
2023-09-13 08:00:00,1.07525,1.07546,1.0731,1.07351,18407
2023-09-13 12:00:00,1.0735,1.07614,1.07108,1.07478,21483
2023-09-13 16:00:00,1.07476,1.0756000000000001,1.07271,1.07407,28629
2023-09-13 20:00:00,1.07408,1.07493,1.07279,1.07292,12133
2023-09-14 00:00:00,1.07292,1.07424,1.07284,1.074,6051
2023-09-14 04:00:00,1.07401,1.0749,1.07319,1.07472,10339
2023-09-14 08:00:00,1.07473,1.07522,1.07322,1.07341,15229
2023-09-14 12:00:00,1.0734,1.07474,1.06549,1.06766,22752
2023-09-14 16:00:00,1.0676,1.06973,1.06451,1.06486,30355
2023-09-14 20:00:00,1.06487,1.06509,1.06318,1.06425,13910
2023-09-15 00:00:00,1.06427,1.06439,1.06341,1.06423,5388
2023-09-15 04:00:00,1.06424,1.06537,1.06332,1.06535,10400
2023-09-15 08:00:00,1.06534,1.06689,1.06487,1.06656,19004
2023-09-15 12:00:00,1.06656,1.06694,1.06451,1.06503,16167
2023-09-15 16:00:00,1.06505,1.06879,1.06497,1.06723,26334
2023-09-15 20:00:00,1.06725,1.06764,1.06556,1.06595,10695
2023-09-18 00:00:00,1.06576,1.0672,1.06573,1.06717,5010
2023-09-18 04:00:00,1.06718,1.0674,1.06609,1.06688,8357
2023-09-18 08:00:00,1.06689,1.06778,1.06561,1.06641,14944
2023-09-18 12:00:00,1.06642,1.0675,1.06559,1.06569,14898
2023-09-18 16:00:00,1.06567,1.06987,1.06546,1.06923,21694
2023-09-18 20:00:00,1.06924,1.0698,1.0678,1.06914,11347
2023-09-19 00:00:00,1.06913,1.06968,1.06823,1.06886,4227
2023-09-19 04:00:00,1.06885,1.06897,1.06789,1.06801,6996
2023-09-19 08:00:00,1.06802,1.06954,1.0675,1.06865,14814
2023-09-19 12:00:00,1.06862,1.07181,1.0682,1.06998,17862
2023-09-19 16:00:00,1.06997,1.07014,1.06784,1.06848,20401
2023-09-19 20:00:00,1.06849,1.06918,1.06761,1.06788,9733
2023-09-20 00:00:00,1.06788,1.06859,1.06756,1.06849,4524
2023-09-20 04:00:00,1.06848,1.0689899999999999,1.06782,1.06786,6762
2023-09-20 08:00:00,1.06787,1.06971,1.06729,1.06964,16901
2023-09-20 12:00:00,1.06965,1.07051,1.06923,1.06979,13879
2023-09-20 16:00:00,1.06979,1.0737,1.06971,1.07353,21863
2023-09-20 20:00:00,1.07352,1.07355,1.06501,1.06604,25923
2023-09-21 00:00:00,1.06574,1.06646,1.06299,1.06313,7567
2023-09-21 04:00:00,1.06314,1.06415,1.06168,1.06371,11937
2023-09-21 08:00:00,1.06372,1.06638,1.06326,1.06556,19477
2023-09-21 12:00:00,1.06557,1.06646,1.06242,1.06421,24466
2023-09-21 16:00:00,1.0642,1.06737,1.06378,1.06558,27540
2023-09-21 20:00:00,1.06559,1.0671,1.06556,1.06612,12881
2023-09-22 00:00:00,1.06586,1.06638,1.06535,1.06575,5734
2023-09-22 04:00:00,1.06574,1.06577,1.0641,1.06548,10651
2023-09-22 08:00:00,1.06547,1.06679,1.06149,1.06462,21195
2023-09-22 12:00:00,1.06464,1.06608,1.0634,1.06556,17936
2023-09-22 16:00:00,1.06557,1.06719,1.06421,1.06558,21854
2023-09-22 20:00:00,1.06557,1.06616,1.06393,1.0642,11091
2023-09-25 00:00:00,1.06505,1.06557,1.06417,1.06547,6127
2023-09-25 04:00:00,1.06548,1.0655000000000001,1.06431,1.0648900000000001,8333
2023-09-25 08:00:00,1.0649,1.06532,1.06241,1.06258,17603
2023-09-25 12:00:00,1.06259,1.06436,1.06192,1.06221,17954
2023-09-25 16:00:00,1.06222,1.06245,1.05753,1.05892,23843
2023-09-25 20:00:00,1.05893,1.05988,1.05855,1.05927,9854
2023-09-26 00:00:00,1.05926,1.05968,1.05806,1.05844,7043
2023-09-26 04:00:00,1.0584500000000001,1.0593,1.0578400000000001,1.05926,9159
2023-09-26 08:00:00,1.05926,1.06002,1.05699,1.05961,18057
2023-09-26 12:00:00,1.05963,1.0609,1.05894,1.06058,17619
2023-09-26 16:00:00,1.06057,1.06065,1.05676,1.05692,24572
2023-09-26 20:00:00,1.05693,1.05762,1.05621,1.05717,11544
2023-09-27 00:00:00,1.0572,1.05743,1.0556,1.05599,6484
2023-09-27 04:00:00,1.056,1.05702,1.05571,1.05603,11704
2023-09-27 08:00:00,1.05604,1.0574,1.05548,1.056,17797
2023-09-27 12:00:00,1.05599,1.05637,1.05343,1.05466,21945
2023-09-27 16:00:00,1.05466,1.05489,1.05007,1.05031,31381
2023-09-27 20:00:00,1.0503,1.05187,1.04879,1.0501800000000001,21428
2023-09-28 00:00:00,1.05019,1.05155,1.04995,1.05153,5904
2023-09-28 04:00:00,1.05154,1.05162,1.04967,1.05042,9942
2023-09-28 08:00:00,1.05042,1.05241,1.0491,1.05167,20489
2023-09-28 12:00:00,1.05168,1.05571,1.05153,1.05181,24881
2023-09-28 16:00:00,1.0518,1.05788,1.05177,1.05578,31236
2023-09-28 20:00:00,1.0558,1.05675,1.05498,1.0565,15367
2023-09-29 00:00:00,1.05649,1.05677,1.05577,1.05643,4952
2023-09-29 04:00:00,1.05642,1.0583,1.05621,1.05802,8778
2023-09-29 08:00:00,1.05801,1.06163,1.0574,1.06092,21382
2023-09-29 12:00:00,1.06089,1.06171,1.05881,1.05998,22697
2023-09-29 16:00:00,1.06,1.06073,1.05698,1.05778,31526
2023-09-29 20:00:00,1.05777,1.05795,1.05639,1.0569,17483
2023-10-02 00:00:00,1.05658,1.05714,1.05577,1.05642,7420
2023-10-02 04:00:00,1.05643,1.05713,1.05641,1.05688,6220
2023-10-02 08:00:00,1.05687,1.05919,1.056,1.05623,17812
2023-10-02 12:00:00,1.05622,1.05628,1.05249,1.05293,21244
2023-10-02 16:00:00,1.05293,1.05326,1.04883,1.04893,30110
2023-10-02 20:00:00,1.04893,1.05052,1.04768,1.0477,14092
2023-10-03 00:00:00,1.0477,1.04829,1.04642,1.04726,7163
2023-10-03 04:00:00,1.04725,1.04748,1.04598,1.04635,8922
2023-10-03 08:00:00,1.04634,1.04934,1.04609,1.04855,18557
2023-10-03 12:00:00,1.04856,1.04912,1.04621,1.04662,21557
2023-10-03 16:00:00,1.04663,1.04858,1.04482,1.04624,34892
2023-10-03 20:00:00,1.04622,1.04796,1.04594,1.04659,16967
2023-10-04 00:00:00,1.04661,1.04757,1.04628,1.04715,5700
2023-10-04 04:00:00,1.04714,1.04719,1.04571,1.04701,9894
2023-10-04 08:00:00,1.047,1.04888,1.04512,1.04862,19491
2023-10-04 12:00:00,1.04861,1.0532,1.04848,1.05251,25624
2023-10-04 16:00:00,1.05252,1.05259,1.04828,1.05124,32109
2023-10-04 20:00:00,1.05122,1.05195,1.04978,1.05035,17096
2023-10-05 00:00:00,1.05033,1.05222,1.05015,1.05204,5298
2023-10-05 04:00:00,1.05205,1.0529,1.05202,1.05207,11009
2023-10-05 08:00:00,1.05206,1.0526200000000001,1.05014,1.05042,18467
2023-10-05 12:00:00,1.05043,1.05298,1.05,1.05153,23034
2023-10-05 16:00:00,1.0515,1.054,1.0507900000000001,1.05359,32667
2023-10-05 20:00:00,1.0536,1.05519,1.05289,1.05478,17001
2023-10-06 00:00:00,1.05476,1.0551,1.05412,1.05418,5379
2023-10-06 04:00:00,1.05417,1.05475,1.05381,1.05405,9164
2023-10-06 08:00:00,1.05405,1.05532,1.05315,1.05483,17658
2023-10-06 12:00:00,1.05483,1.05683,1.04824,1.04961,23542
2023-10-06 16:00:00,1.04963,1.05999,1.04882,1.05792,38636
2023-10-06 20:00:00,1.05792,1.05995,1.05771,1.05859,16642
2023-10-09 00:00:00,1.05512,1.05744,1.05492,1.05737,10567
2023-10-09 04:00:00,1.05736,1.05742,1.05479,1.05502,10353
2023-10-09 08:00:00,1.05504,1.05587,1.05194,1.05418,21626
2023-10-09 12:00:00,1.05419,1.05452,1.05225,1.05332,18765
2023-10-09 16:00:00,1.05329,1.05576,1.05325,1.05353,26074
2023-10-09 20:00:00,1.05355,1.05724,1.05353,1.05663,17149
2023-10-10 00:00:00,1.05662,1.05835,1.05599,1.05727,8851
2023-10-10 04:00:00,1.05729,1.05807,1.05607,1.05615,12585
2023-10-10 08:00:00,1.05614,1.06095,1.05543,1.06044,23602
2023-10-10 12:00:00,1.06044,1.06112,1.05717,1.05934,25919
2023-10-10 16:00:00,1.05933,1.06198,1.05847,1.06172,30394
2023-10-10 20:00:00,1.06172,1.06185,1.05923,1.06048,17919
2023-10-11 00:00:00,1.06049,1.06144,1.05981,1.06107,5695
2023-10-11 04:00:00,1.06106,1.06124,1.06012,1.0602800000000001,9505
2023-10-11 08:00:00,1.0602800000000001,1.06282,1.05933,1.06085,21317
2023-10-11 12:00:00,1.06085,1.06149,1.05808,1.06144,23056
2023-10-11 16:00:00,1.06145,1.06346,1.05996,1.06074,29365
2023-10-11 20:00:00,1.06073,1.06204,1.05848,1.06193,14930
2023-10-12 00:00:00,1.06194,1.06281,1.06097,1.06225,5942
2023-10-12 04:00:00,1.06227,1.06319,1.06201,1.0631,9378
2023-10-12 08:00:00,1.0631,1.06397,1.06194,1.06263,16932
2023-10-12 12:00:00,1.06264,1.06275,1.05717,1.05816,20486
2023-10-12 16:00:00,1.05817,1.05862,1.05442,1.05486,31133
2023-10-12 20:00:00,1.05486,1.05492,1.05256,1.05276,18881
2023-10-13 00:00:00,1.05278,1.05397,1.05255,1.05391,6567
2023-10-13 04:00:00,1.0539,1.05501,1.05374,1.05499,9839
2023-10-13 08:00:00,1.055,1.05585,1.05315,1.05537,20208
2023-10-13 12:00:00,1.05537,1.05547,1.05139,1.05374,23107
2023-10-13 16:00:00,1.05374,1.05411,1.04953,1.05092,30644
2023-10-13 20:00:00,1.05093,1.05158,1.05007,1.05075,16998
2023-10-16 00:00:00,1.05086,1.05256,1.05078,1.05177,7422
2023-10-16 04:00:00,1.05179,1.0527,1.05179,1.0526,9075
2023-10-16 08:00:00,1.0526200000000001,1.05427,1.05229,1.05408,19543
2023-10-16 12:00:00,1.05408,1.05458,1.05261,1.05417,20043
2023-10-16 16:00:00,1.05418,1.05554,1.05256,1.05473,24552
2023-10-16 20:00:00,1.05475,1.05629,1.05437,1.05598,11987
2023-10-17 00:00:00,1.05598,1.05618,1.0553,1.05557,5651
2023-10-17 04:00:00,1.05558,1.0556,1.05454,1.05475,9170
2023-10-17 08:00:00,1.05476,1.05549,1.05328,1.05359,17425
2023-10-17 12:00:00,1.0536,1.05793,1.0536,1.05473,23062
2023-10-17 16:00:00,1.05472,1.0594999999999999,1.05397,1.05797,29716
2023-10-17 20:00:00,1.05796,1.05812,1.0564,1.0576699999999999,14938
2023-10-18 00:00:00,1.05768,1.05773,1.05605,1.05645,5109
2023-10-18 04:00:00,1.05644,1.05791,1.05613,1.05756,10102
2023-10-18 08:00:00,1.05757,1.05943,1.05704,1.05832,19101
2023-10-18 12:00:00,1.05831,1.05868,1.05491,1.0557,22535
2023-10-18 16:00:00,1.05571,1.05642,1.05232,1.05369,31322
2023-10-18 20:00:00,1.0537,1.05536,1.05316,1.05361,16541
2023-10-19 00:00:00,1.05361,1.05399,1.05318,1.05391,5620
2023-10-19 04:00:00,1.05392,1.05421,1.05306,1.05336,10656
2023-10-19 08:00:00,1.05337,1.05481,1.05283,1.05358,18032
2023-10-19 12:00:00,1.0536,1.05797,1.05351,1.05763,21857
2023-10-19 16:00:00,1.05763,1.06163,1.05559,1.05963,35424
2023-10-19 20:00:00,1.05964,1.06065,1.05781,1.05819,24138
2023-10-20 00:00:00,1.05821,1.05867,1.05737,1.05761,6198
2023-10-20 04:00:00,1.0576,1.058,1.05684,1.05754,10112
2023-10-20 08:00:00,1.05755,1.05954,1.05649,1.05879,18465
2023-10-20 12:00:00,1.05878,1.05992,1.05652,1.05839,20602
2023-10-20 16:00:00,1.05838,1.06007,1.05722,1.05895,28102
2023-10-20 20:00:00,1.05896,1.06036,1.05865,1.05936,14930
2023-10-23 00:00:00,1.05951,1.05969,1.05841,1.05872,5850
2023-10-23 04:00:00,1.05871,1.05873,1.05733,1.05763,8472
